date,open,high,low,close,adj close,volume
2016-01-04 00:00:00-05:00,25.65250015258789,26.342500686645508,25.5,26.337499618530273,23.753154754638672,270597600
2016-01-05 00:00:00-05:00,26.4375,26.462499618530273,25.602500915527344,25.677499771118164,23.15791130065918,223164000
2016-01-06 00:00:00-05:00,25.139999389648438,25.592500686645508,24.967500686645508,25.174999237060547,22.70472526550293,273829600
2016-01-07 00:00:00-05:00,24.670000076293945,25.032499313354492,24.107500076293945,24.112499237060547,21.74648094177246,324377600
2016-01-08 00:00:00-05:00,24.637500762939453,24.77750015258789,24.190000534057617,24.239999771118164,21.861461639404297,283192000
2016-01-11 00:00:00-05:00,24.74250030517578,24.764999389648438,24.334999084472656,24.63249969482422,22.215457916259766,198957600
2016-01-12 00:00:00-05:00,25.137500762939453,25.172500610351562,24.709999084472656,24.989999771118164,22.53787612915039,196616800
2016-01-13 00:00:00-05:00,25.079999923706055,25.297500610351562,24.325000762939453,24.34749984741211,21.95842170715332,249758400
2016-01-14 00:00:00-05:00,24.489999771118164,25.1200008392334,23.934999465942383,24.8799991607666,22.43866539001465,252680400
2016-01-15 00:00:00-05:00,24.049999237060547,24.427499771118164,23.84000015258789,24.282499313354492,21.89980125427246,319335600
2016-01-19 00:00:00-05:00,24.602500915527344,24.662500381469727,23.875,24.165000915527344,21.7938289642334,212350800
2016-01-20 00:00:00-05:00,23.774999618530273,24.547500610351562,23.354999542236328,24.197500228881836,21.823143005371094,289337600
2016-01-21 00:00:00-05:00,24.264999389648438,24.469999313354492,23.735000610351562,24.075000762939453,21.712657928466797,208646000
2016-01-22 00:00:00-05:00,24.657499313354492,25.364999771118164,24.592500686645508,25.354999542236328,22.86705780029297,263202000
2016-01-25 00:00:00-05:00,25.3799991607666,25.38249969482422,24.802499771118164,24.860000610351562,22.420631408691406,207178000
2016-01-26 00:00:00-05:00,24.982500076293945,25.219999313354492,24.517499923706055,24.997499465942383,22.544635772705078,300308000
2016-01-27 00:00:00-05:00,24.010000228881836,24.157499313354492,23.334999084472656,23.354999542236328,21.063308715820312,533478800
2016-01-28 00:00:00-05:00,23.447500228881836,23.6299991607666,23.09749984741211,23.522499084472656,21.214370727539062,222715200
2016-01-29 00:00:00-05:00,23.697500228881836,24.334999084472656,23.587499618530273,24.334999084472656,21.947147369384766,257666000
2016-02-01 00:00:00-05:00,24.11750030517578,24.177499771118164,23.850000381469727,24.107500076293945,21.741968154907227,163774000
2016-02-02 00:00:00-05:00,23.854999542236328,24.010000228881836,23.56999969482422,23.6200008392334,21.302310943603516,149428800
2016-02-03 00:00:00-05:00,23.75,24.209999084472656,23.520000457763672,24.087499618530273,21.723928451538086,183857200
2016-02-04 00:00:00-05:00,23.96500015258789,24.332500457763672,23.797500610351562,24.149999618530273,21.898488998413086,185886800
2016-02-05 00:00:00-05:00,24.1299991607666,24.229999542236328,23.422500610351562,23.5049991607666,21.313613891601562,185672400
2016-02-08 00:00:00-05:00,23.282499313354492,23.924999237060547,23.260000228881836,23.752500534057617,21.538047790527344,216085600
2016-02-09 00:00:00-05:00,23.572500228881836,23.985000610351562,23.482500076293945,23.747499465942383,21.53350830078125,177324800
2016-02-10 00:00:00-05:00,23.979999542236328,24.087499618530273,23.524999618530273,23.5674991607666,21.37029266357422,169374400
2016-02-11 00:00:00-05:00,23.447500228881836,23.68000030517578,23.147499084472656,23.424999237060547,21.241073608398438,200298800
2016-02-12 00:00:00-05:00,23.547500610351562,23.625,23.252500534057617,23.497499465942383,21.306819915771484,161405600
2016-02-16 00:00:00-05:00,23.7549991607666,24.212499618530273,23.65250015258789,24.15999984741211,21.907550811767578,196231600
2016-02-17 00:00:00-05:00,24.167499542236328,24.552499771118164,24.037500381469727,24.530000686645508,22.243059158325195,179452800
2016-02-18 00:00:00-05:00,24.709999084472656,24.72249984741211,24.022499084472656,24.065000534057617,21.821409225463867,156084000
2016-02-19 00:00:00-05:00,24.0,24.190000534057617,23.950000762939453,24.010000228881836,21.77153968811035,141496800
2016-02-22 00:00:00-05:00,24.077499389648438,24.225000381469727,23.979999542236328,24.219999313354492,21.96196174621582,137123200
2016-02-23 00:00:00-05:00,24.100000381469727,24.125,23.637500762939453,23.672500610351562,21.465499877929688,127770400
2016-02-24 00:00:00-05:00,23.4950008392334,24.094999313354492,23.329999923706055,24.024999618530273,21.785144805908203,145022800
2016-02-25 00:00:00-05:00,24.012500762939453,24.190000534057617,23.8125,24.190000534057617,21.934751510620117,110330800
2016-02-26 00:00:00-05:00,24.299999237060547,24.5049991607666,24.145000457763672,24.227500915527344,21.9687557220459,115964400
2016-02-29 00:00:00-05:00,24.21500015258789,24.5575008392334,24.162500381469727,24.172500610351562,21.918886184692383,140865200
2016-03-01 00:00:00-05:00,24.412500381469727,25.1924991607666,24.354999542236328,25.13249969482422,22.789379119873047,201628400
2016-03-02 00:00:00-05:00,25.127500534057617,25.22249984741211,24.90999984741211,25.1875,22.839258193969727,132678400
2016-03-03 00:00:00-05:00,25.145000457763672,25.427499771118164,25.112499237060547,25.375,23.009275436401367,147822800
2016-03-04 00:00:00-05:00,25.592500686645508,25.9375,25.342500686645508,25.752500534057617,23.351581573486328,184220400
2016-03-07 00:00:00-05:00,25.59749984741211,25.707500457763672,25.239999771118164,25.467500686645508,23.093156814575195,143315600
2016-03-08 00:00:00-05:00,25.19499969482422,25.440000534057617,25.100000381469727,25.25749969482422,22.902725219726562,126247600
2016-03-09 00:00:00-05:00,25.327499389648438,25.395000457763672,25.0674991607666,25.280000686645508,22.92313575744629,108806800
2016-03-10 00:00:00-05:00,25.352500915527344,25.559999465942383,25.037500381469727,25.292499542236328,22.934471130371094,134054400
2016-03-11 00:00:00-05:00,25.559999465942383,25.56999969482422,25.375,25.565000534057617,23.181560516357422,109632800
2016-03-14 00:00:00-04:00,25.477500915527344,25.727500915527344,25.44499969482422,25.6299991607666,23.24049949645996,100304400
2016-03-15 00:00:00-04:00,25.989999771118164,26.295000076293945,25.962499618530273,26.145000457763672,23.707490921020508,160270800
2016-03-16 00:00:00-04:00,26.15250015258789,26.577499389648438,26.147499084472656,26.49250030517578,24.022592544555664,153214000
2016-03-17 00:00:00-04:00,26.3799991607666,26.61750030517578,26.239999771118164,26.450000762939453,23.984058380126953,137682800
2016-03-18 00:00:00-04:00,26.584999084472656,26.625,26.297500610351562,26.479999542236328,24.011255264282227,176820800
2016-03-21 00:00:00-04:00,26.482500076293945,26.912500381469727,26.28499984741211,26.477500915527344,24.008991241455078,142010800
2016-03-22 00:00:00-04:00,26.3125,26.822500228881836,26.302499771118164,26.68000030517578,24.19261360168457,129777600
2016-03-23 00:00:00-04:00,26.6200008392334,26.767499923706055,26.475000381469727,26.532499313354492,24.058862686157227,102814000
2016-03-24 00:00:00-04:00,26.36750030517578,26.5625,26.22249984741211,26.417499542236328,23.954587936401367,104532000
2016-03-28 00:00:00-04:00,26.5,26.547500610351562,26.264999389648438,26.297500610351562,23.845773696899414,77645600
2016-03-29 00:00:00-04:00,26.22249984741211,26.947500228881836,26.219999313354492,26.920000076293945,24.410240173339844,124760400
2016-03-30 00:00:00-04:00,27.162500381469727,27.604999542236328,27.149999618530273,27.389999389648438,24.83641815185547,182404400
2016-03-31 00:00:00-04:00,27.43000030517578,27.475000381469727,27.219999313354492,27.247499465942383,24.707204818725586,103553600
2016-04-01 00:00:00-04:00,27.19499969482422,27.5,27.049999237060547,27.497499465942383,24.933895111083984,103496000
2016-04-04 00:00:00-04:00,27.604999542236328,28.047500610351562,27.5674991607666,27.780000686645508,25.190061569213867,149424800
2016-04-05 00:00:00-04:00,27.377500534057617,27.6825008392334,27.354999542236328,27.452499389648438,24.893091201782227,106314800
2016-04-06 00:00:00-04:00,27.5575008392334,27.7450008392334,27.299999237060547,27.739999771118164,25.153789520263672,105616400
2016-04-07 00:00:00-04:00,27.487499237060547,27.604999542236328,27.030000686645508,27.135000228881836,24.605195999145508,127207600
2016-04-08 00:00:00-04:00,27.227500915527344,27.4424991607666,27.042499542236328,27.165000915527344,24.632389068603516,94326800
2016-04-11 00:00:00-04:00,27.24250030517578,27.65250015258789,27.207500457763672,27.2549991607666,24.714000701904297,117630000
2016-04-12 00:00:00-04:00,27.334999084472656,27.625,27.165000915527344,27.610000610351562,25.035907745361328,108929200
2016-04-13 00:00:00-04:00,27.700000762939453,28.084999084472656,27.700000762939453,28.010000228881836,25.39862060546875,133029200
2016-04-14 00:00:00-04:00,27.905000686645508,28.09749984741211,27.832500457763672,28.024999618530273,25.412214279174805,101895600
2016-04-15 00:00:00-04:00,28.02750015258789,28.075000762939453,27.4325008392334,27.462499618530273,24.90216064453125,187756000
2016-04-18 00:00:00-04:00,27.22249984741211,27.237499237060547,26.735000610351562,26.8700008392334,24.36490249633789,243286000
2016-04-19 00:00:00-04:00,26.969999313354492,27.0,26.5575008392334,26.727500915527344,24.235681533813477,129539600
2016-04-20 00:00:00-04:00,26.65999984741211,27.022499084472656,26.514999389648438,26.782499313354492,24.285552978515625,122444000
2016-04-21 00:00:00-04:00,26.732500076293945,26.732500076293945,26.3799991607666,26.49250030517578,24.022592544555664,126210000
2016-04-22 00:00:00-04:00,26.252500534057617,26.6200008392334,26.155000686645508,26.420000076293945,23.956851959228516,134732400
2016-04-25 00:00:00-04:00,26.25,26.412500381469727,26.127500534057617,26.270000457763672,23.820838928222656,112126400
2016-04-26 00:00:00-04:00,25.977500915527344,26.325000762939453,25.977500915527344,26.087499618530273,23.65535545349121,224064800
2016-04-27 00:00:00-04:00,24.0,24.677499771118164,23.920000076293945,24.454999923706055,22.175050735473633,458408400
2016-04-28 00:00:00-04:00,24.40250015258789,24.469999313354492,23.5625,23.707500457763672,21.497236251831055,328970800
2016-04-29 00:00:00-04:00,23.497499465942383,23.68000030517578,23.127500534057617,23.434999465942383,21.250144958496094,274126000
2016-05-02 00:00:00-04:00,23.49250030517578,23.520000457763672,23.100000381469727,23.40999984741211,21.227476119995117,192640400
2016-05-03 00:00:00-04:00,23.549999237060547,23.934999465942383,23.420000076293945,23.795000076293945,21.576580047607422,227325200
2016-05-04 00:00:00-04:00,23.799999237060547,23.975000381469727,23.454999923706055,23.547500610351562,21.352161407470703,164102000
2016-05-05 00:00:00-04:00,23.5,23.517499923706055,23.170000076293945,23.309999465942383,21.26548957824707,143562000
2016-05-06 00:00:00-04:00,23.342500686645508,23.362499237060547,22.962499618530273,23.18000030517578,21.14689064025879,174799600
2016-05-09 00:00:00-04:00,23.25,23.4424991607666,23.147499084472656,23.197500228881836,21.16285514831543,131745600
2016-05-10 00:00:00-04:00,23.332500457763672,23.392499923706055,23.02750015258789,23.354999542236328,21.306543350219727,134747200
2016-05-11 00:00:00-04:00,23.3700008392334,23.392499923706055,23.114999771118164,23.127500534057617,21.098997116088867,114876400
2016-05-12 00:00:00-04:00,23.18000030517578,23.19499969482422,22.36750030517578,22.584999084472656,20.604084014892578,305258800
2016-05-13 00:00:00-04:00,22.5,22.917499542236328,22.5,22.6299991607666,20.645132064819336,177571200
2016-05-16 00:00:00-04:00,23.09749984741211,23.59749984741211,22.912500381469727,23.469999313354492,21.411455154418945,245039200
2016-05-17 00:00:00-04:00,23.637500762939453,23.674999237060547,23.252500534057617,23.372499465942383,21.3225040435791,187667600
2016-05-18 00:00:00-04:00,23.540000915527344,23.802499771118164,23.47249984741211,23.639999389648438,21.566539764404297,168249600
2016-05-19 00:00:00-04:00,23.65999984741211,23.65999984741211,23.392499923706055,23.549999237060547,21.48443603515625,121768400
2016-05-20 00:00:00-04:00,23.65999984741211,23.857500076293945,23.6299991607666,23.80500030517578,21.717069625854492,128104000
2016-05-23 00:00:00-04:00,23.967500686645508,24.297500610351562,23.917499542236328,24.107500076293945,21.9930419921875,152074400
2016-05-24 00:00:00-04:00,24.30500030517578,24.522499084472656,24.209999084472656,24.475000381469727,22.32830810546875,140560800
2016-05-25 00:00:00-04:00,24.667499542236328,24.934999465942383,24.52750015258789,24.905000686645508,22.720596313476562,152675200
2016-05-26 00:00:00-04:00,24.920000076293945,25.1825008392334,24.65999984741211,25.102500915527344,22.900768280029297,225324800
2016-05-27 00:00:00-04:00,24.860000610351562,25.11750030517578,24.8125,25.087499618530273,22.887083053588867,145364800
2016-05-31 00:00:00-04:00,24.899999618530273,25.100000381469727,24.704999923706055,24.96500015258789,22.775327682495117,169228800
2016-06-01 00:00:00-04:00,24.7549991607666,24.885000228881836,24.582500457763672,24.614999771118164,22.45602798461914,116693200
2016-06-02 00:00:00-04:00,24.399999618530273,24.459999084472656,24.157499313354492,24.43000030517578,22.28725242614746,160766400
2016-06-03 00:00:00-04:00,24.447500228881836,24.5674991607666,24.362499237060547,24.479999542236328,22.332874298095703,114019600
2016-06-06 00:00:00-04:00,24.497499465942383,25.47249984741211,24.387500762939453,24.657499313354492,22.494802474975586,93170000
2016-06-07 00:00:00-04:00,24.8125,24.967500686645508,24.739999771118164,24.75749969482422,22.586029052734375,89638000
2016-06-08 00:00:00-04:00,24.7549991607666,24.889999389648438,24.670000076293945,24.735000610351562,22.56550407409668,83392400
2016-06-09 00:00:00-04:00,24.625,24.997499465942383,24.614999771118164,24.912500381469727,22.72743034362793,106405600
2016-06-10 00:00:00-04:00,24.63249969482422,24.837499618530273,24.6200008392334,24.707500457763672,22.540409088134766,126851600
2016-06-13 00:00:00-04:00,24.672500610351562,24.780000686645508,24.274999618530273,24.334999084472656,22.200586318969727,152082000
2016-06-14 00:00:00-04:00,24.329999923706055,24.6200008392334,24.1875,24.364999771118164,22.22796058654785,127727600
2016-06-15 00:00:00-04:00,24.454999923706055,24.602500915527344,24.25749969482422,24.28499984741211,22.154972076416016,117780800
2016-06-16 00:00:00-04:00,24.112499237060547,24.4375,24.017499923706055,24.387500762939453,22.24848175048828,125307200
2016-06-17 00:00:00-04:00,24.155000686645508,24.162500381469727,23.825000762939453,23.832500457763672,21.74216079711914,244032800
2016-06-20 00:00:00-04:00,24.0,24.142499923706055,23.75749969482422,23.774999618530273,21.689708709716797,137647600
2016-06-21 00:00:00-04:00,23.735000610351562,24.087499618530273,23.670000076293945,23.977500915527344,21.87444496154785,142185600
2016-06-22 00:00:00-04:00,24.0625,24.22249984741211,23.837499618530273,23.887500762939453,21.792333602905273,116876400
2016-06-23 00:00:00-04:00,23.985000610351562,24.072500228881836,23.8125,24.024999618530273,21.917774200439453,128960800
2016-06-24 00:00:00-04:00,23.227500915527344,23.665000915527344,23.162500381469727,23.350000381469727,21.30198097229004,301245600
2016-06-27 00:00:00-04:00,23.25,23.262500762939453,22.875,23.010000228881836,20.991798400878906,181958400
2016-06-28 00:00:00-04:00,23.225000381469727,23.415000915527344,23.03499984741211,23.397499084472656,21.345314025878906,161779600
2016-06-29 00:00:00-04:00,23.49250030517578,23.637500762939453,23.407499313354492,23.600000381469727,21.53005027770996,146124000
2016-06-30 00:00:00-04:00,23.610000610351562,23.9424991607666,23.575000762939453,23.899999618530273,21.803741455078125,143345600
2016-07-01 00:00:00-04:00,23.872499465942383,24.11750030517578,23.832500457763672,23.97249984741211,21.8698787689209,104106000
2016-07-05 00:00:00-04:00,23.84749984741211,23.850000381469727,23.614999771118164,23.747499465942383,21.66461753845215,110820800
2016-07-06 00:00:00-04:00,23.649999618530273,23.915000915527344,23.592500686645508,23.88249969482422,21.78777313232422,123796400
2016-07-07 00:00:00-04:00,23.924999237060547,24.125,23.905000686645508,23.985000610351562,21.881290435791016,100558400
2016-07-08 00:00:00-04:00,24.122499465942383,24.22249984741211,24.012500762939453,24.170000076293945,22.05006217956543,115648400
2016-07-11 00:00:00-04:00,24.1875,24.412500381469727,24.1825008392334,24.2450008392334,22.118478775024414,95179600
2016-07-12 00:00:00-04:00,24.292499542236328,24.424999237060547,24.280000686645508,24.354999542236328,22.21882438659668,96670000
2016-07-13 00:00:00-04:00,24.352500915527344,24.417499542236328,24.209999084472656,24.217500686645508,22.09339141845703,103568800
2016-07-14 00:00:00-04:00,24.34749984741211,24.747499465942383,24.329999923706055,24.697500228881836,22.531293869018555,155676000
2016-07-15 00:00:00-04:00,24.729999542236328,24.825000762939453,24.625,24.69499969482422,22.52900505065918,120548000
2016-07-18 00:00:00-04:00,24.674999237060547,25.032499313354492,24.649999618530273,24.957500457763672,22.768478393554688,145975600
2016-07-19 00:00:00-04:00,24.889999389648438,25.0,24.834999084472656,24.967500686645508,22.777612686157227,95119600
2016-07-20 00:00:00-04:00,25.0,25.114999771118164,24.934999465942383,24.989999771118164,22.79813575744629,105104000
2016-07-21 00:00:00-04:00,24.957500457763672,25.25,24.782499313354492,24.857500076293945,22.67725944519043,130808000
2016-07-22 00:00:00-04:00,24.815000534057617,24.825000762939453,24.577499389648438,24.665000915527344,22.501636505126953,113254800
2016-07-25 00:00:00-04:00,24.5625,24.709999084472656,24.229999542236328,24.334999084472656,22.200586318969727,161531600
2016-07-26 00:00:00-04:00,24.204999923706055,24.49250030517578,24.104999542236328,24.167499542236328,22.047773361206055,224959200
2016-07-27 00:00:00-04:00,26.0674991607666,26.087499618530273,25.6875,25.737499237060547,23.480073928833008,369379200
2016-07-28 00:00:00-04:00,25.707500457763672,26.112499237060547,25.704999923706055,26.084999084472656,23.79709243774414,159479200
2016-07-29 00:00:00-04:00,26.047500610351562,26.137500762939453,25.920000076293945,26.052499771118164,23.767440795898438,110934800
2016-08-01 00:00:00-04:00,26.102500915527344,26.537500381469727,26.102500915527344,26.512500762939453,24.187101364135742,152671600
2016-08-02 00:00:00-04:00,26.512500762939453,26.517499923706055,26.0,26.1200008392334,23.829029083251953,135266400
2016-08-03 00:00:00-04:00,26.202499389648438,26.459999084472656,26.1924991607666,26.447500228881836,24.12779426574707,120810400
2016-08-04 00:00:00-04:00,26.395000457763672,26.5,26.31999969482422,26.467500686645508,24.276844024658203,109634800
2016-08-05 00:00:00-04:00,26.5674991607666,26.912500381469727,26.545000076293945,26.8700008392334,24.64603614807129,162213600
2016-08-08 00:00:00-04:00,26.8799991607666,27.092500686645508,26.790000915527344,27.092500686645508,24.850122451782227,112148800
2016-08-09 00:00:00-04:00,27.0575008392334,27.235000610351562,27.002500534057617,27.202499389648438,24.951019287109375,105260800
2016-08-10 00:00:00-04:00,27.177499771118164,27.225000381469727,26.940000534057617,27.0,24.765277862548828,96034000
2016-08-11 00:00:00-04:00,27.1299991607666,27.232500076293945,26.962499618530273,26.982500076293945,24.74922752380371,109938000
2016-08-12 00:00:00-04:00,26.94499969482422,27.110000610351562,26.94499969482422,27.045000076293945,24.80655288696289,74641600
2016-08-15 00:00:00-04:00,27.03499984741211,27.385000228881836,27.020000457763672,27.3700008392334,25.10465431213379,103472800
2016-08-16 00:00:00-04:00,27.407499313354492,27.5575008392334,27.302499771118164,27.344999313354492,25.081724166870117,135177600
2016-08-17 00:00:00-04:00,27.274999618530273,27.342500686645508,27.084999084472656,27.30500030517578,25.045028686523438,101424000
2016-08-18 00:00:00-04:00,27.3075008392334,27.399999618530273,27.2549991607666,27.270000457763672,25.012929916381836,87938800
2016-08-19 00:00:00-04:00,27.1924991607666,27.422500610351562,27.09000015258789,27.34000015258789,25.07713508605957,101472400
2016-08-22 00:00:00-04:00,27.21500015258789,27.274999618530273,26.962499618530273,27.127500534057617,24.882226943969727,103280800
2016-08-23 00:00:00-04:00,27.147499084472656,27.329999923706055,27.13249969482422,27.212499618530273,24.960186004638672,85030800
2016-08-24 00:00:00-04:00,27.142499923706055,27.1875,26.920000076293945,27.00749969482422,24.772157669067383,94700400
2016-08-25 00:00:00-04:00,26.84749984741211,26.969999313354492,26.670000076293945,26.892499923706055,24.666667938232422,100344800
2016-08-26 00:00:00-04:00,26.852500915527344,26.987499237060547,26.577499389648438,26.735000610351562,24.52220916748047,111065200
2016-08-29 00:00:00-04:00,26.655000686645508,26.860000610351562,26.572500228881836,26.704999923706055,24.494691848754883,99881200
2016-08-30 00:00:00-04:00,26.450000762939453,26.625,26.375,26.5,24.306657791137695,99455600
2016-08-31 00:00:00-04:00,26.415000915527344,26.642499923706055,26.40999984741211,26.524999618530273,24.329593658447266,118649600
2016-09-01 00:00:00-04:00,26.53499984741211,26.700000762939453,26.405000686645508,26.6825008392334,24.47405433654785,106806000
2016-09-02 00:00:00-04:00,26.924999237060547,27.0,26.704999923706055,26.9325008392334,24.7033634185791,107210000
2016-09-06 00:00:00-04:00,26.975000381469727,27.075000762939453,26.877500534057617,26.924999237060547,24.69647979736328,107521600
2016-09-07 00:00:00-04:00,26.957500457763672,27.190000534057617,26.767499923706055,27.09000015258789,24.84783363342285,169457200
2016-09-08 00:00:00-04:00,26.8125,26.8174991607666,26.309999465942383,26.3799991607666,24.196592330932617,212008000
2016-09-09 00:00:00-04:00,26.15999984741211,26.43000030517578,25.782499313354492,25.782499313354492,23.648544311523438,186228000
2016-09-12 00:00:00-04:00,25.662500381469727,26.43000030517578,25.63249969482422,26.360000610351562,24.178247451782227,181171200
2016-09-13 00:00:00-04:00,26.877500534057617,27.197500228881836,26.809999465942383,26.987499237060547,24.753807067871094,248704800
2016-09-14 00:00:00-04:00,27.1825008392334,28.25749969482422,27.149999618530273,27.9424991607666,25.62976837158203,443554800
2016-09-15 00:00:00-04:00,28.46500015258789,28.9325008392334,28.372499465942383,28.892499923706055,26.50113868713379,359934400
2016-09-16 00:00:00-04:00,28.780000686645508,29.032499313354492,28.510000228881836,28.729999542236328,26.352083206176758,319547600
2016-09-19 00:00:00-04:00,28.797500610351562,29.045000076293945,28.3125,28.395000457763672,26.044818878173828,188092000
2016-09-20 00:00:00-04:00,28.262500762939453,28.530000686645508,28.127500534057617,28.392499923706055,26.042522430419922,138057200
2016-09-21 00:00:00-04:00,28.462499618530273,28.497499465942383,28.110000610351562,28.387500762939453,26.037940979003906,144012800
2016-09-22 00:00:00-04:00,28.587499618530273,28.735000610351562,28.5,28.655000686645508,26.283296585083008,124296000
2016-09-23 00:00:00-04:00,28.604999542236328,28.697500228881836,27.887500762939453,28.177499771118164,25.845314025878906,209924800
2016-09-26 00:00:00-04:00,27.90999984741211,28.34749984741211,27.887500762939453,28.219999313354492,25.88429832458496,119477600
2016-09-27 00:00:00-04:00,28.25,28.295000076293945,28.084999084472656,28.272499084472656,25.93245506286621,98429600
2016-09-28 00:00:00-04:00,28.422500610351562,28.65999984741211,28.357500076293945,28.487499237060547,26.129661560058594,118564400
2016-09-29 00:00:00-04:00,28.290000915527344,28.450000762939453,27.950000762939453,28.045000076293945,25.723777770996094,143548000
2016-09-30 00:00:00-04:00,28.114999771118164,28.342500686645508,27.950000762939453,28.262500762939453,25.92327880859375,145516400
2016-10-03 00:00:00-04:00,28.177499771118164,28.262500762939453,28.06999969482422,28.1299991607666,25.8017520904541,86807200
2016-10-04 00:00:00-04:00,28.264999389648438,28.577499389648438,28.157499313354492,28.25,25.91181755065918,118947200
2016-10-05 00:00:00-04:00,28.350000381469727,28.415000915527344,28.172500610351562,28.262500762939453,25.92327880859375,85812400
2016-10-06 00:00:00-04:00,28.424999237060547,28.584999084472656,28.282499313354492,28.47249984741211,26.11590576171875,115117200
2016-10-07 00:00:00-04:00,28.577499389648438,28.639999389648438,28.377500534057617,28.514999389648438,26.154884338378906,97433600
2016-10-10 00:00:00-04:00,28.7549991607666,29.1875,28.68000030517578,29.012500762939453,26.611204147338867,144944000
2016-10-11 00:00:00-04:00,29.424999237060547,29.672500610351562,29.049999237060547,29.075000762939453,26.668535232543945,256164000
2016-10-12 00:00:00-04:00,29.337499618530273,29.4950008392334,29.1875,29.334999084472656,26.907014846801758,150347200
2016-10-13 00:00:00-04:00,29.197500228881836,29.360000610351562,28.93000030517578,29.2450008392334,26.824462890625,140769600
2016-10-14 00:00:00-04:00,29.469999313354492,29.542499542236328,29.282499313354492,29.407499313354492,26.9735050201416,142608800
2016-10-17 00:00:00-04:00,29.332500457763672,29.459999084472656,29.19499969482422,29.387500762939453,26.955171585083008,94499600
2016-10-18 00:00:00-04:00,29.545000076293945,29.552499771118164,29.362499237060547,29.36750030517578,26.936824798583984,98214000
2016-10-19 00:00:00-04:00,29.3125,29.440000534057617,28.450000762939453,29.280000686645508,26.856563568115234,80138400
2016-10-20 00:00:00-04:00,29.21500015258789,29.344999313354492,29.082500457763672,29.264999389648438,26.842809677124023,96503200
2016-10-21 00:00:00-04:00,29.202499389648438,29.227500915527344,29.06999969482422,29.149999618530273,26.737323760986328,92770800
2016-10-24 00:00:00-04:00,29.274999618530273,29.434999465942383,29.25,29.412500381469727,26.97810173034668,94154800
2016-10-25 00:00:00-04:00,29.487499237060547,29.59000015258789,29.327499389648438,29.5625,27.11568260192871,192516000
2016-10-26 00:00:00-04:00,28.577499389648438,28.924999237060547,28.327499389648438,28.897499084472656,26.50572395324707,264536800
2016-10-27 00:00:00-04:00,28.84749984741211,28.96500015258789,28.524999618530273,28.6200008392334,26.251192092895508,138248000
2016-10-28 00:00:00-04:00,28.467500686645508,28.802499771118164,28.362499237060547,28.43000030517578,26.076921463012695,151446800
2016-10-31 00:00:00-04:00,28.412500381469727,28.5575008392334,28.299999237060547,28.385000228881836,26.035646438598633,105677600
2016-11-01 00:00:00-04:00,28.364999771118164,28.4424991607666,27.63249969482422,27.872499465942383,25.565567016601562,175303200
2016-11-02 00:00:00-04:00,27.850000381469727,28.087499618530273,27.8075008392334,27.897499084472656,25.588489532470703,113326800
2016-11-03 00:00:00-04:00,27.7450008392334,27.864999771118164,27.387500762939453,27.457500457763672,25.31421661376953,107730400
2016-11-04 00:00:00-04:00,27.13249969482422,27.5625,27.02750015258789,27.209999084472656,25.086034774780273,123348000
